company,source_row_index,title,location,publish_date,post_url,business_line,filter_keep,filter_reasons,source_schema
百度,33,差旅方向产品经理（J99993）,北京市,2026-05-13,https://talent.baidu.com/jobs/detail/SOCIAL/c40d566b-df8a-498b-91c5-64239bfae65d,安全与企业效率平台,False,要求5年以上工作经验,baidu
百度,34,AIGC短剧·漫剧产品经理（J99995）,北京市,2026-05-13,https://talent.baidu.com/jobs/detail/SOCIAL/3d9a6513-cd86-41bf-9b1d-03a79f7bf403,ACG,True,,baidu
百度,35,AI产品经理（二次元方向）（J97939）,北京市,2026-05-12,https://talent.baidu.com/jobs/detail/SOCIAL/40ea00c5-721b-424b-90ad-c81bc1d88720,PSIG,False,要求5年以上工作经验,baidu
百度,36,高级产品经理/资深产品经理 - C端AI方向（J99486）,北京市,2026-05-12,https://talent.baidu.com/jobs/detail/SOCIAL/45303f78-06b9-4f30-a593-efa951a4fe10,PSIG,True,,baidu
百度,37,社区产品经理 - 二次元方向（J99582）,北京市,2026-05-12,https://talent.baidu.com/jobs/detail/SOCIAL/07ed8871-8007-44b5-b177-d87f2682973d,PSIG,True,,baidu
百度,38,百度网盘APP—高级用户产品经理（AI及消费方向）（J99488）,北京市,2026-05-12,https://talent.baidu.com/jobs/detail/SOCIAL/0978612f-2680-46a0-a39f-f85caf776c47,PSIG,False,要求5年以上工作经验,baidu
百度,39,百度网盘APP-AI产品经理（个人智能方向）（J99764）,北京市,2026-05-12,https://talent.baidu.com/jobs/detail/SOCIAL/9beb5d47-465d-4f99-b5c9-0b3bbf868eb5,PSIG,True,,baidu
百度,40,小度APP产品负责人（J99901）,北京市,2026-05-12,https://talent.baidu.com/jobs/detail/SOCIAL/ee7a6497-b21c-45cf-88c8-a50cc78ad49d,小度科技,False,要求5年以上工作经验,baidu
百度,41,AI能力及生态-解决方案产品经理（J99487）,北京市,2026-05-12,https://talent.baidu.com/jobs/detail/SOCIAL/ae960b5c-6603-429c-96d8-3a328b9f5d8e,PSIG,True,,baidu
百度,42,AI增长策略产品经理（J99861）,北京市,2026-05-12,https://talent.baidu.com/jobs/detail/SOCIAL/767985cb-77f2-4d69-93e3-bfa1b6574a1f,PSIG,True,,baidu
百度,43,内容策略产品（J99914）,北京市,2026-05-11,https://talent.baidu.com/jobs/detail/SOCIAL/5c136a92-3924-453b-bd80-3f2abb37f089,MEG,True,,baidu
百度,44,YY-海外公会运营（J99825）,"北京市,上海市,深圳市,广州市",2026-05-08,https://talent.baidu.com/jobs/detail/SOCIAL/05615ac5-7df4-4340-81a6-801fcca5e549,MEG,True,,baidu
百度,45,质控负责人（J99816）,北京市,2026-05-07,https://talent.baidu.com/jobs/detail/SOCIAL/8c13c041-f79e-4f58-bed5-820da033ac21,MEG,True,,baidu
百度,46,会员策略产品经理（J99744）,北京市,2026-05-07,https://talent.baidu.com/jobs/detail/SOCIAL/645e506b-c39b-4d1e-819b-6c1f725c5168,PSIG,True,,baidu
百度,47,交通行业解决方案架构师（J99075）,北京市,2026-05-07,https://talent.baidu.com/jobs/detail/SOCIAL/6748682e-b7e5-4355-b2b0-56bfcddb4721,ACG,True,,baidu
百度,48,DuMate海外产品负责人（J99766）,北京市,2026-05-06,https://talent.baidu.com/jobs/detail/SOCIAL/d333a18c-c774-4237-bb42-ff201e8cfa88,ACG,True,,baidu
百度,49,国际化新业务用户增长策略产品（J99783）,"北京市,上海市",2026-05-06,https://talent.baidu.com/jobs/detail/SOCIAL/a2613b31-bf76-4d60-b942-fa073bd37560,MEG,True,,baidu
百度,50,出海新产品市场策略专家（J99784）,"北京市,上海市",2026-05-06,https://talent.baidu.com/jobs/detail/SOCIAL/826c4792-3f89-4fa5-a3db-5ba8b1331a16,MEG,False,要求5年以上工作经验,baidu
百度,51,MaaS运营-创新方向（J99705）,北京市,2026-04-29,https://talent.baidu.com/jobs/detail/SOCIAL/c4546511-b96f-403b-8b37-21cab54ba8e6,ACG,False,要求5年以上工作经验,baidu
百度,52,UI设计师（J99708）,北京市,2026-04-29,https://talent.baidu.com/jobs/detail/SOCIAL/203da680-ae5b-4947-8a2d-818730113a37,IDG,True,,baidu
百度,53,风控策略资深分析师（业务安全/大数据挖掘/数据应用方向）（J99610）,北京市,2026-04-29,https://talent.baidu.com/jobs/detail/SOCIAL/d68ef85e-ad28-4ad1-8564-c21a5ea75b7a,MEG,True,,baidu
百度,54,数字人TOB渠道运营leader（J99659）,"北京市,上海市",2026-04-28,https://talent.baidu.com/jobs/detail/SOCIAL/46ac4a70-5031-4c61-9979-d5f92c2b7985,MEG,True,,baidu
百度,55,Lead Gen Manager 大客户拓展项目经理（J99595）,上海市,2026-04-28,https://talent.baidu.com/jobs/detail/SOCIAL/3dcbe890-9ae6-4d8d-942b-e68862801ca6,MEG,True,,baidu
百度,56,Field Marketing Manager (海外市场活动运营经理)（J99596）,上海市,2026-04-24,https://talent.baidu.com/jobs/detail/SOCIAL/ff3835cf-1e22-4ffd-b675-2b182b96bfa4,MEG,True,,baidu
百度,57,伐谋-Agent产品经理（J99563）,北京市,2026-04-23,https://talent.baidu.com/jobs/detail/SOCIAL/d527f26d-4990-4db5-b1de-d8dc4243824b,ACG,True,,baidu
百度,58,用户体验分析师（J99549）,北京市,2026-04-23,https://talent.baidu.com/jobs/detail/SOCIAL/5da2aaf3-21a7-4c96-8e3d-e07caa9819de,IDG,True,,baidu
百度,59,伐谋-用户增长运营经理（J99557）,北京市,2026-04-22,https://talent.baidu.com/jobs/detail/SOCIAL/e1b83f4b-ef24-495a-a276-67d8ca5f786b,ACG,True,,baidu
